"id","type","risk_level","status","verification_status","gap_count","primary_gap","file_path"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-43390F83","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-486C7F11","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-51089516","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-52118C3B","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-530359FB","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-61D06C6D","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-631202D5","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-6D73D47C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-71E64E62","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-8798F8E7","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-884CEE50","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-948060E1","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-9FEDFEB3","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-A290EFAD","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-B4E566EF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-BA2AE687","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-C3961EEA","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-C7E3B4F3","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-C96355A4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-CAD97105","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-D124B913","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-D23425F0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-D65EC0F2","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-DEBFE94E","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-E01125C2","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-EE409DA5","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-F2EEA699","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-F532E15D","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-F5CEBA61","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-F76DE4BE","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-RELEASE-S-F83588D4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-TRIGGER-M-799B5DB7","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-TEST-TRIGGER-M-EDC73DDC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-WRITE-EVIDENCE-55AFF25F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-DEPLOYMENT-TRIGGER-SCRIPTS-PY-WRITE-INCIDENT-E22EEA58","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_deployment_trigger_scripts.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-15ED5D2F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-176BA9ED","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-25532766","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-38BA7AD5","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-3A8CDB43","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-3F252DAD","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-47A62D93","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-53980CF6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-58A0B135","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-6A429639","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-755821B6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-7BB9C3E4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-8D51B969","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-8F10C83A","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-9788DFDF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-9BF34192","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-A318C1D3","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-EMBEDDING-STRATEG-E08620CE","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-NORMALIZE-EMBEDDI-09057679","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-NORMALIZE-EMBEDDI-B08EB05B","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EMBEDDING-STRATEGY-PY-TEST-RETRIEVAL-LIFECYC-856DE32C","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_embedding_strategy.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-BUILD-SCHEDULER-210486EB","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-BUILD-SCHEDULER-52989FB6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-COALESCE-TURN-TE-7D1D760D","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-COALESCE-TURN-TE-E39A8FC8","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-LOOKS-LIKE-TELEG-7FEDEF20","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-NORMALIZE-API-EV-1AC763A0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-NORMALIZE-API-EV-3185B4AA","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-NORMALIZE-API-EV-A5A48102","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-NORMALIZE-API-EV-A81C5E1E","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-NORMALIZE-API-EV-BAFE583F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-NORMALIZE-API-EV-D654E3D9","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-NORMALIZE-API-EV-D969F135","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EVENT-NORMALIZATION-PY-TEST-NORMALIZE-TELEGR-6BDD7DBF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_event_normalization.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-CONTEXT-66CEC07E","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-CONTEXT-WITH-TOOL-HINTS-50B990EC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-EVENT-92D1068F","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-IDENTITY-7EC1608B","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-MOTIVATION-B0BEAFF8","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-PERCEPTION-3602DBDC","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-PLAN-FDD5300A","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-ROLE-0640F5B6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-ANSWERS-1B6F34A2","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-ANSWERS-EDB8F132","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-APPLIES-2A53D547","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-IGNORES-D79469A0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-KEEPS-SU-1C1BEF24","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-PASSES-C-1109E5F0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-PASSES-C-A2CB6DBD","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-PASSES-I-7A756228","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-PASSES-S-BF239FCD","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-REMOVES-5C777EEB","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-REMOVES-896C222D","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-REMOVES-D346332A","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-REWRITES-159AB605","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-REWRITES-22045969","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-REWRITES-32C9CB22","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-SELF-REV-31E5B0D4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-SELF-REV-342E1AC8","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-SELF-REV-86DC1177","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-SELF-REV-C28993E6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-USES-GUI-97DD1AEB","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-USES-OPE-C23363DF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-USES-RUN-990FF91E","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-USES-SUP-15688558","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-USES-SUP-1EC218AD","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-USES-SUP-47209469","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-EXPRESSION-AGENT-PY-TEST-EXPRESSION-USES-THE-0F1BE133","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_expression_agent.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-GOAL-SIGNAL-3D5E9E04","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-GOAL-SIGNAL-66060A4B","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-GOAL-SIGNAL-6A225B08","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-TASK-SIGNAL-2E877653","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-TASK-SIGNAL-4EA27526","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-TASK-SIGNAL-A6E9CEF3","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-TASK-SIGNAL-C7C48C9B","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-TASK-SIGNAL-F658213B","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GOAL-TASK-SIGNALS-PY-TEST-DETECT-TASK-STATUS-F7CEE986","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_goal_task_signals.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STAGE-ADAPTERS-PY-EVENT-A9997822","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_stage_adapters.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STAGE-ADAPTERS-PY-TEST-GRAPH-STAGE-ADA-0609ECF4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_stage_adapters.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STAGE-ADAPTERS-PY-TEST-GRAPH-STAGE-ADA-3BF30C13","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_stage_adapters.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STAGE-ADAPTERS-PY-TEST-GRAPH-STAGE-ADA-6017E0A4","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_stage_adapters.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STAGE-ADAPTERS-PY-TEST-GRAPH-STAGE-ADA-8E8198B6","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_stage_adapters.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STAGE-ADAPTERS-PY-TEST-GRAPH-STAGE-ADA-954E83E9","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_stage_adapters.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STATE-CONTRACT-PY-EVENT-FEB8A3A0","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_state_contract.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STATE-CONTRACT-PY-RUNTIME-RESULT-60B769DF","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_state_contract.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STATE-CONTRACT-PY-TEST-BUILD-GRAPH-STA-D264E08A","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_state_contract.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STATE-CONTRACT-PY-TEST-GRAPH-STATE-SUP-88732ED7","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_state_contract.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STATE-CONTRACT-PY-TEST-GRAPH-STATE-SUP-E5042EA3","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_state_contract.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STATE-CONTRACT-PY-TEST-GRAPH-STATE-TO-3ED14346","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_state_contract.py"
"PYFUNC-BACKEND-TESTS-TEST-GRAPH-STATE-CONTRACT-PY-TEST-GRAPH-STATE-TO-511D00C8","function","medium","implemented","implementation_evidence","5","node status is implemented","backend/tests/test_graph_state_contract.py"
